id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,state,zipcode,market,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,requires_license,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month
8827268,3958442,23/10/2012,"Boston, Massachusetts, United States",within a few hours,100%,56%,t,2,2,"['email', 'phone', 'amex', 'reviews', 'kba']",t,t,South End,Boston,MA,2210,Boston,"Boston, MA",42.34430214,-71.06899694,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$200.00,,,$250.00,$40.00,1,$0.00,1,1125,4 weeks ago,,30,60,90,365,06/09/2016,11,100,f,f,strict,2,1.01
5075267,814298,13/07/2011,"Boston, Massachusetts, United States",within a few hours,98%,66%,f,22,22,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34079542,-71.08070417,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$100.00,,,$500.00,$75.00,1,$0.00,2,1125,1 week ago,,2,27,52,327,06/09/2016,39,76,f,f,strict,19,1.98
798957,1651480,25/01/2012,"Boston, Massachusetts, United States",within an hour,100%,94%,t,6,6,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34121342,-71.07571054,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$306.00,"$1,380.00","$4,872.00",$150.00,$90.00,4,$100.00,1,85,today,,6,16,41,133,06/09/2016,192,97,f,f,strict,6,4.72
11710680,7744251,26/07/2013,"Boston, Massachusetts, United States",within a day,80%,90%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.3438098,-71.06929087,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$229.00,,,$250.00,$80.00,4,$100.00,3,60,a week ago,,5,21,26,26,06/09/2016,5,95,f,f,strict,1,1.04
11686744,12243051,14/02/2014,"Montreal, Quebec, Canada",within a few hours,71%,98%,f,363,363,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34562568,-71.06321265,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$199.00,,,$400.00,$95.00,1,$10.00,3,1125,today,,13,29,29,29,06/09/2016,4,100,f,t,strict,58,0.77
8088370,21406929,16/09/2014,"Boston, Massachusetts, United States",within an hour,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33954464,-71.07387036,t,Loft,Shared room,1,1,1,1,Pull-out Sofa,$67.00,,,,,1,$0.00,2,5,2 days ago,,6,21,46,69,06/09/2016,14,93,f,f,flexible,1,1.14
4742275,5474074,15/03/2013,"Boston, Massachusetts, United States",within an hour,100%,50%,f,3,3,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.342582,-71.07650344,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$120.00,$950.00,"$3,400.00",,,1,$20.00,28,45,2 weeks ago,,1,7,37,63,06/09/2016,6,97,f,f,strict,3,0.39
7645862,508268,14/04/2011,"Boston, Massachusetts, United States",within a few hours,100%,87%,t,12,12,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34178016,-71.08004974,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,$239.00,"$1,533.00","$4,950.00",,,2,$25.00,3,1125,a week ago,,10,30,52,327,06/09/2016,1,100,f,f,strict,12,0.16
9821291,24171028,25/11/2014,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.33685272,-71.0730617,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$130.00,,,$150.00,$50.00,1,$0.00,1,1125,9 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
9611852,49731364,23/11/2015,"Boston, Massachusetts, United States",within a few hours,90%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34770356,-71.07152834,f,Apartment,Entire home/apt,2,1,0,1,Real Bed,$197.00,,,,$80.00,1,$0.00,2,30,a week ago,,1,14,42,42,06/09/2016,26,98,f,f,moderate,1,4.53
7294565,11822816,31/01/2014,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33930896,-71.06495499,t,Apartment,Private room,2,1.5,1,1,Real Bed,$85.00,,,,$25.00,1,$0.00,2,1125,12 months ago,,0,0,0,0,06/09/2016,1,80,f,f,flexible,1,0.08
14821911,92663980,30/08/2016,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,['phone'],t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34276161,-71.07469313,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$225.00,,,,$100.00,1,$0.00,3,1125,today,,20,50,80,80,06/09/2016,0,,f,f,flexible,1,
8303267,4552954,02/01/2013,"Boston, Massachusetts, United States",within a few hours,100%,83%,t,3,3,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34241483,-71.07451934,t,House,Entire home/apt,8,4.5,5,6,Real Bed,"$1,300.00",,,"$1,000.00",,1,$0.00,5,30,4 weeks ago,,14,44,69,333,06/09/2016,2,100,f,f,strict,3,0.75
9728602,4127253,12/11/2012,"Boston, Massachusetts, United States",within a day,50%,50%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33635726,-71.07444244,f,Apartment,Entire home/apt,4,2,2,2,Real Bed,$266.00,,,,$65.00,2,$10.00,3,1125,7 weeks ago,,3,3,3,56,06/09/2016,1,100,f,f,flexible,2,0.24
5058148,1604662,13/01/2012,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33569268,-71.07463211,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$160.00,"$1,000.00","$4,400.00",$160.00,$45.00,1,$0.00,2,21,6 months ago,,0,0,0,0,06/09/2016,6,95,f,f,flexible,1,0.33
6762011,22348222,09/10/2014,"Middlesex County, Massachusetts, United States",within a few hours,100%,91%,f,52,52,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34407304,-71.07532811,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$150.00,,,,$225.00,1,$0.00,7,1125,6 weeks ago,,0,21,51,326,06/09/2016,0,,f,f,strict,50,
11873789,44369882,16/09/2015,"Boston, Massachusetts, United States",within a day,80%,100%,f,1,1,"['email', 'phone', 'linkedin', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34245931,-71.07890448,t,Apartment,Entire home/apt,3,1,2,2,Real Bed,$280.00,,,,$80.00,1,$20.00,3,1125,today,,24,45,70,345,06/09/2016,8,93,f,f,moderate,1,1.54
12496332,11556349,22/01/2014,US,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'kba']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.33909386,-71.07900524,t,Apartment,Private room,2,1,1,1,Real Bed,$60.00,,,,$20.00,1,$10.00,7,1125,3 months ago,,0,0,0,0,06/09/2016,0,,f,f,strict,1,
585148,2883829,09/07/2012,"Boston, Massachusetts, United States",within an hour,100%,100%,f,5,5,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33817959,-71.06462946,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$225.00,,"$3,500.00",$500.00,$80.00,3,$100.00,2,1125,a week ago,,0,0,0,264,06/09/2016,31,93,f,f,strict,1,1.21
5582163,28943553,07/03/2015,"Boston, Massachusetts, United States",within a few hours,90%,82%,f,1,1,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2116,Boston,"Boston, MA",42.34311951,-71.0758505,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$170.00,,,,$25.00,1,$10.00,1,1125,2 weeks ago,,0,1,14,185,06/09/2016,50,97,f,f,flexible,1,2.91
5352623,97805,23/03/2010,"Boston, Massachusetts, United States",within an hour,100%,0%,t,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34447432,-71.07698271,t,Bed & Breakfast,Private room,2,1,1,1,Real Bed,$168.00,,,"$1,000.00",$25.00,2,$65.00,1,1125,today,,22,52,82,109,06/09/2016,4,100,f,f,strict,1,0.24
322593,1651480,25/01/2012,"Boston, Massachusetts, United States",within an hour,100%,94%,t,6,6,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34348781,-71.07680165,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$183.00,"$1,476.00","$5,208.00",$100.00,$70.00,2,$77.00,2,365,today,,7,25,52,146,06/09/2016,192,94,f,f,strict,6,4.57
6810723,22348222,09/10/2014,"Middlesex County, Massachusetts, United States",within a few hours,100%,91%,f,52,52,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.3436647,-71.07562188,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$137.00,,,,$225.00,1,$0.00,7,1125,3 months ago,,0,5,35,310,06/09/2016,0,,f,f,strict,50,
11902134,63487603,18/03/2016,US,within an hour,100%,100%,f,2,2,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34389102,-71.06948267,t,Apartment,Entire home/apt,6,1,2,2,Real Bed,$300.00,,,,,1,$0.00,4,1125,5 weeks ago,,0,0,4,275,06/09/2016,9,88,f,t,strict,1,1.74
14461998,88372372,06/08/2016,"Boston, Massachusetts, United States",within an hour,100%,100%,f,1,1,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.33500338,-71.07509361,f,Apartment,Entire home/apt,3,1,0,1,Real Bed,$166.00,,,,,1,$0.00,2,1125,today,,0,3,3,3,06/09/2016,2,90,f,f,flexible,1,2
10227043,39338110,23/07/2015,"Boston, Massachusetts, United States",within an hour,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34343207,-71.07291213,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$350.00,"$1,800.00","$5,000.00",,$50.00,1,$0.00,2,10,today,,5,11,28,289,06/09/2016,33,98,f,f,strict,1,4.16
14709217,35883584,15/06/2015,"Boston, Massachusetts, United States",within a day,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33905139,-71.07641049,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$149.00,,,$300.00,$40.00,1,$0.00,10,1125,yesterday,,0,0,0,27,06/09/2016,0,,f,f,moderate,1,
2683284,1015632,24/08/2011,"Boston, Massachusetts, United States",within an hour,100%,96%,f,3,3,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33807459,-71.07532867,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$190.00,,,$250.00,$50.00,2,$30.00,2,1125,today,,11,39,69,344,06/09/2016,115,92,f,f,strict,2,3.9
11397511,53312551,04/01/2016,"Boston, Massachusetts, United States",within a day,100%,95%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34266914,-71.0695767,t,Apartment,Private room,2,1,1,1,Real Bed,$180.00,,,,,1,$0.00,2,10,today,,1,21,40,80,06/09/2016,18,96,f,f,strict,1,3.46
1252289,1462158,01/12/2011,"Boston, Massachusetts, United States",within a day,100%,93%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33533589,-71.07425652,t,Apartment,Private room,2,1,1,1,Real Bed,$99.00,$649.00,"$2,190.00",$150.00,,1,$10.00,3,1125,2 weeks ago,,6,10,33,122,06/09/2016,78,97,f,f,moderate,1,2
4679319,5474074,15/03/2013,"Boston, Massachusetts, United States",within an hour,100%,50%,f,3,3,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33981503,-71.07770093,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$110.00,$800.00,"$3,000.00",,,1,$20.00,28,45,2 weeks ago,,4,34,64,64,06/09/2016,4,75,f,f,strict,3,0.24
8006992,2265368,01/05/2012,"Boston, Massachusetts, United States",within a few hours,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33807716,-71.07509285,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,$210.00,"$1,400.00","$5,000.00",$375.00,$50.00,2,$25.00,4,100,today,,5,16,46,321,06/09/2016,6,100,f,f,strict,1,0.58
7513605,22348222,09/10/2014,"Middlesex County, Massachusetts, United States",within a few hours,100%,91%,f,52,52,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34504558,-71.07576544,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$155.00,,,,$225.00,1,$0.00,7,1125,2 weeks ago,,8,38,68,343,06/09/2016,2,80,f,f,strict,50,0.19
8371115,3179912,06/08/2012,"Boston, Massachusetts, United States",within a few hours,100%,67%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33617223,-71.07542724,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$178.00,,,,$75.00,2,$0.00,1,4,today,,2,3,5,5,06/09/2016,9,100,f,f,strict,1,0.78
13378987,25124470,23/12/2014,"Boston, Massachusetts, United States",within an hour,100%,91%,f,1,1,"['phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34230309,-71.08036334,t,Condominium,Entire home/apt,7,2,4,5,Real Bed,$600.00,,,$200.00,$125.00,4,$20.00,1,1125,3 weeks ago,,0,0,0,0,06/09/2016,6,83,f,f,flexible,1,3
13477286,1600351,12/01/2012,US,N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,f,South End,Boston,MA,2116,Boston,"Boston, MA",42.34565357,-71.07650503,t,Apartment,Entire home/apt,5,2,3,4,Real Bed,$550.00,,,"$1,000.00",$150.00,1,$0.00,2,3,3 weeks ago,,0,0,0,0,06/09/2016,0,,f,f,moderate,1,
13378936,75997654,05/06/2016,US,within an hour,100%,97%,f,4,4,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34451313,-71.07422169,t,Townhouse,Entire home/apt,4,1,1,2,Real Bed,$170.00,,,,$50.00,2,$25.00,3,1125,2 days ago,,9,23,40,154,06/09/2016,4,100,f,f,strict,4,1.64
11041684,51673899,18/12/2015,"Boston, Massachusetts, United States",within a day,77%,33%,f,16,16,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34385225,-71.07925308,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$129.00,,,,,1,$0.00,2,1125,5 weeks ago,,26,56,86,361,06/09/2016,5,96,f,f,strict,14,0.77
13378923,75997654,05/06/2016,US,within an hour,100%,97%,f,4,4,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34386191,-71.07419704,t,Townhouse,Entire home/apt,2,1,0,1,Real Bed,$160.00,,,,$50.00,2,$25.00,2,1125,2 days ago,,4,14,27,141,06/09/2016,5,100,f,f,strict,4,3.33
11771810,26345165,19/01/2015,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'kba']",t,f,South End,Boston,MA,2116,Boston,"Boston, MA",42.3452917,-71.07656328,f,Apartment,Private room,2,1,1,1,Real Bed,$250.00,,,,,1,$0.00,2,1125,6 months ago,,0,0,29,304,06/09/2016,0,,f,f,moderate,1,
6348631,7119092,25/06/2013,"Boston, Massachusetts, United States",within a few hours,100%,58%,f,4,4,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34453845,-71.06602188,f,Apartment,Entire home/apt,2,1,2,1,Real Bed,$149.00,$950.00,"$3,350.00",$250.00,$100.00,2,$0.00,1,1125,4 months ago,,0,0,0,0,06/09/2016,8,90,f,f,strict,1,0.5
9840919,32532791,03/05/2015,"Boston, Massachusetts, United States",within an hour,100%,91%,f,37,37,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2116,Boston,"Boston, MA",42.34342895,-71.07400281,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$175.00,,,,$25.00,2,$25.00,3,1125,today,,0,0,0,0,06/09/2016,8,90,f,f,strict,20,1.9
5734770,27015747,31/01/2015,"Boston, Massachusetts, United States",within an hour,92%,100%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34707992,-71.07361071,t,Apartment,Private room,2,1,1,1,Real Bed,$150.00,$850.00,"$2,900.00",$200.00,$25.00,1,$0.00,2,21,3 weeks ago,,6,19,32,59,06/09/2016,87,95,f,f,moderate,1,5.01
8480507,6349477,12/05/2013,"Boston, Massachusetts, United States",within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34126176,-71.07719172,t,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,$250.00,,,,$100.00,1,$0.00,2,1125,a week ago,,2,5,16,45,06/09/2016,15,100,f,f,strict,1,1.52
9430774,46153497,09/10/2015,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34346178,-71.06419539,t,Loft,Entire home/apt,2,1,1,1,Real Bed,$100.00,,,,,1,$0.00,1,1125,10 months ago,,0,0,0,0,06/09/2016,1,100,f,f,flexible,1,0.11
4364925,9653086,27/10/2013,"Boston, Massachusetts, United States",within a few hours,100%,75%,f,11,11,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34094317,-71.07704195,t,Apartment,Entire home/apt,7,1,2,3,Real Bed,$200.00,,,,$125.00,1,$0.00,1,1125,today,,11,26,56,318,06/09/2016,52,95,f,f,strict,6,2.36
12426977,1399007,12/11/2011,"Boston, Massachusetts, United States",within a few hours,90%,95%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33634779,-71.07665638,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$120.00,,,,$30.00,1,$0.00,3,1125,today,,4,4,4,67,06/09/2016,15,93,f,f,flexible,1,3.54
7511737,22348222,09/10/2014,"Middlesex County, Massachusetts, United States",within a few hours,100%,91%,f,52,52,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34422219,-71.07537506,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$150.00,,,,$225.00,1,$0.00,7,1125,2 weeks ago,,3,19,49,324,06/09/2016,1,100,f,f,strict,50,0.09
7694365,22348222,09/10/2014,"Middlesex County, Massachusetts, United States",within a few hours,100%,91%,f,52,52,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.3440251,-71.07716516,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$152.00,,,,$225.00,1,$0.00,7,1125,today,,0,0,15,290,06/09/2016,1,100,f,f,strict,50,0.43
12508801,61279591,02/03/2016,"Boston, Massachusetts, United States",within a few hours,100%,70%,f,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,South End,Boston,MA,2116,Boston,"Boston, MA",42.34433317,-71.07106172,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,$200.00,,,$200.00,$25.00,1,$0.00,1,1125,4 weeks ago,,0,0,8,279,06/09/2016,3,100,f,f,flexible,1,0.66
10083878,51741798,19/12/2015,"Boston, Massachusetts, United States",within a few hours,100%,100%,t,1,1,"['email', 'phone', 'amex', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33832319,-71.07629653,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$170.00,,,$200.00,$50.00,2,$20.00,2,1125,5 weeks ago,,3,14,37,120,06/09/2016,30,97,f,f,moderate,1,5.77
990668,1651480,25/01/2012,"Boston, Massachusetts, United States",within an hour,100%,94%,t,6,6,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34145742,-71.0764061,t,Apartment,Private room,2,1.5,1,1,Real Bed,$157.00,,,$150.00,$45.00,1,$0.00,2,90,today,,6,29,59,149,06/09/2016,96,98,f,f,strict,6,2.41
10427882,48494513,08/11/2015,"Boston, Massachusetts, United States",within a few hours,91%,94%,f,11,11,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34407347,-71.0778515,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$229.00,,,,,1,$0.00,2,1125,3 weeks ago,,10,37,60,203,06/09/2016,6,93,f,f,strict,11,0.84
639111,3189672,07/08/2012,"Boston, Massachusetts, United States",within an hour,100%,100%,f,4,4,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,,Boston,"Boston, MA",42.33618514,-71.07342146,t,Bed & Breakfast,Private room,3,1,1,2,Real Bed,$299.00,,,,,1,$0.00,1,1125,today,,0,9,28,187,06/09/2016,0,,f,f,strict,4,
14933461,32532791,03/05/2015,"Boston, Massachusetts, United States",within an hour,100%,91%,f,37,37,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2116,Boston,"Boston, MA",42.34334139,-71.07223142,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,$165.00,,,,$25.00,2,$25.00,3,1125,today,,3,7,7,150,06/09/2016,0,,f,f,strict,20,
6677700,34950545,03/06/2015,"Boston, Massachusetts, United States",within a day,100%,0%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34317613,-71.07708427,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$210.00,,,,,4,$50.00,1,1125,2 weeks ago,,0,0,0,0,06/09/2016,11,89,f,f,strict,1,0.77
8316068,43217109,02/09/2015,"Boston, Massachusetts, United States",within an hour,100%,98%,f,5,5,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33679502,-71.07648754,t,Condominium,Private room,2,1.5,1,1,Real Bed,$110.00,$805.00,"$2,345.00",$180.00,$50.00,1,$65.00,2,1125,today,,17,47,77,352,06/09/2016,15,96,f,t,moderate,5,2.31
8381472,44169062,14/09/2015,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'kba']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34309495,-71.07979757,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$400.00,,,,,1,$0.00,1,1125,10 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
6972426,36559227,23/06/2015,"Boston, Massachusetts, United States",within an hour,100%,54%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34141201,-71.08113734,t,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed,$575.00,"$3,900.00","$15,000.00",$500.00,$125.00,1,$0.00,2,7,3 months ago,,19,49,79,350,06/09/2016,19,99,f,f,strict,1,1.35
6759439,22348222,09/10/2014,"Middlesex County, Massachusetts, United States",within a few hours,100%,91%,f,52,52,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2116,Boston,"Boston, MA",42.34556791,-71.07735542,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$147.00,,,,$225.00,1,$0.00,7,1125,4 weeks ago,,0,0,0,103,06/09/2016,0,,f,f,strict,50,
6038520,31339113,16/04/2015,"Boston, Massachusetts, United States",within a few hours,90%,74%,f,1,1,"['email', 'phone', 'reviews']",t,f,South End,Boston,MA,2118,Boston,"Boston, MA",42.34195414,-71.0699487,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$200.00,"$1,050.00",,,$35.00,2,$50.00,2,1125,3 weeks ago,,0,0,0,248,06/09/2016,22,98,f,f,strict,1,1.4
3236496,5474074,15/03/2013,"Boston, Massachusetts, United States",within an hour,100%,50%,f,3,3,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.34269699,-71.07545736,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$115.00,$850.00,"$3,200.00",,,1,$20.00,28,45,2 weeks ago,,13,31,61,88,06/09/2016,4,100,f,f,strict,3,0.31
8200839,43217109,02/09/2015,"Boston, Massachusetts, United States",within an hour,100%,98%,f,5,5,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Boston,MA,2118,Boston,"Boston, MA",42.33605867,-71.07476968,t,Condominium,Private room,2,1.5,1,1,Real Bed,$110.00,$648.00,"$2,183.00",$180.00,$50.00,1,$65.00,2,1125,yesterday,,4,18,22,295,06/09/2016,19,96,f,t,moderate,5,1.57
